region,Area,date,Daily_Rainfall,Min_Temperature (°C),Max_Temperature (°C),Mean_Temperature (°C),total_cases_in_cluster
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,221
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,178
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,175
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,166
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,161
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,148
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,140
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,135
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,125
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,104
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,101
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,99
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,98
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,93
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,89
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,87
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,82
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,79
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,72
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,71
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,53
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,52
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,51
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,48
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,46
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,44
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,39
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,38
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,37
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,33
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,30
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,26
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,24
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,23
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,22
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,19
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,17
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,16
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,15
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,14
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,12
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,10
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,9
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,8
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,7
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,6
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,5
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,4
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,3
Central,Newton,18-09-2020,     0.0,28.4,32.6,26.3,2
Central,Pasir Panjang,18-09-2020,0.0,28.9,31.5,26.7,381
Central,Pasir Panjang,18-09-2020,0.0,28.9,31.5,26.7,368
Central,Pasir Panjang,18-09-2020,0.0,28.9,31.5,26.7,321
Central,Pasir Panjang,18-09-2020,0.0,28.9,31.5,26.7,306
Central,Pasir Panjang,18-09-2020,0.0,28.9,31.5,26.7,221
Central,Pasir Panjang,18-09-2020,0.0,28.9,31.5,26.7,178
Central,Pasir Panjang,18-09-2020,0.0,28.9,31.5,26.7,175
Central,Pasir Panjang,18-09-2020,0.0,28.9,31.5,26.7,166
Central,Pasir Panjang,18-09-2020,0.0,28.9,31.5,26.7,161
Central,Pasir Panjang,18-09-2020,0.0,28.9,31.5,26.7,148
Central,Pasir Panjang,18-09-2020,0.0,28.9,31.5,26.7,140
Central,Pasir Panjang,18-09-2020,0.0,28.9,31.5,26.7,135
